,Group,Continent,Name,Acronym,System,Climate,Animal_class,GLEAM_module,Intervention,Baseline,Scenario_lower,Scenario_lower.1,Notes
2382,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Milk cows,Herd,Reduce age at first calving,3.1,2.5,2.9,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2383,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Herd,Herd,Reduce replacement rate (%),21,18,18,
2384,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Herd,Herd,Increase female to male ratio,50,80,80,
2385,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Female calves,Herd,Mortality rate (%),22,17,17,
2386,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Male calves,Herd,Mortality rate (%),52,47,47,
2387,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Non-calf,Herd,Mortality rate (%),8,7,7,
2388,High potential,ASIA,S.Asia,SAS,Mixed dairy,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2389,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2390,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2391,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
2392,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Herd,Herd,Increase female to male ratio,NA,NA,NA,
2393,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2394,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2395,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2396,High potential,ASIA,S.Asia,SAS,Mixed dairy,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2397,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2398,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2399,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
2400,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Herd,Herd,Increase female to male ratio,NA,NA,NA,
2401,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2402,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2403,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2404,High potential,ASIA,S.Asia,SAS,Mixed dairy,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2405,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2406,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2407,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2408,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2409,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2410,High potential,ASIA,S.Asia,SAS,Specialised beef,Arid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2411,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2412,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2413,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2414,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2415,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2416,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2417,High potential,ASIA,S.Asia,SAS,Specialised beef,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2418,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2419,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2420,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2421,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2422,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2423,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2424,High potential,ASIA,S.Asia,SAS,Specialised beef,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2425,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2426,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2427,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
2428,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
2429,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
2430,High potential,ASIA,S.Asia,SAS,Sheep,Arid,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
2431,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2432,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2433,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
2434,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
2435,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
2436,High potential,ASIA,S.Asia,SAS,Sheep,Humid,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
2437,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2438,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,
2439,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
2440,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
2441,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
2442,High potential,ASIA,S.Asia,SAS,Sheep,Temperate,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
2443,High potential,ASIA,S.Asia,SAS,Goats,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2444,High potential,ASIA,S.Asia,SAS,Goats,Arid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
2445,High potential,ASIA,S.Asia,SAS,Goats,Arid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
2446,High potential,ASIA,S.Asia,SAS,Goats,Arid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
2447,High potential,ASIA,S.Asia,SAS,Goats,Arid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
2448,High potential,ASIA,S.Asia,SAS,Goats,Arid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
2449,High potential,ASIA,S.Asia,SAS,Goats,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2450,High potential,ASIA,S.Asia,SAS,Goats,Humid,Does,Herd,Reduce age at first lambing,NA,NA,NA,
2451,High potential,ASIA,S.Asia,SAS,Goats,Humid,Does,Herd,Increased fertility rate (%),NA,NA,NA,
2452,High potential,ASIA,S.Asia,SAS,Goats,Humid,Female kids,Herd,Mortality rate (%),NA,NA,NA,
2453,High potential,ASIA,S.Asia,SAS,Goats,Humid,Male kids,Herd,Mortality rate (%),NA,NA,NA,
2454,High potential,ASIA,S.Asia,SAS,Goats,Humid,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
2455,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2456,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Does,Herd,Reduce age at first lambing,NA,NA,NA,
2457,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Does,Herd,Increased fertility rate (%),NA,NA,NA,
2458,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Female kids,Herd,Mortality rate (%),NA,NA,NA,
2459,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Male kids,Herd,Mortality rate (%),NA,NA,NA,
2460,High potential,ASIA,S.Asia,SAS,Goats,Temperate,Non-kid,Herd,Mortality rate (%),NA,NA,NA,
2461,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2462,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2463,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2464,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2465,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2466,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2467,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
2468,High potential,ASIA,S.Asia,SAS,Pigs,Arid,piglet,Herd,Reduced weaning age,NA,NA,NA,
2469,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
2470,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
2471,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Replacement,Herd,Mortality rate (%),NA,NA,NA,
2472,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Fattening,Herd,Mortality rate (%),NA,NA,NA,
2473,High potential,ASIA,S.Asia,SAS,Pigs,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2474,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2475,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2476,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2477,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2478,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2479,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2480,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
2481,High potential,ASIA,S.Asia,SAS,Pigs,Humid,piglet,Herd,Reduced weaning age,NA,NA,NA,
2482,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
2483,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
2484,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Replacement,Herd,Mortality rate (%),NA,NA,NA,
2485,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Fattening,Herd,Mortality rate (%),NA,NA,NA,
2486,High potential,ASIA,S.Asia,SAS,Pigs,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2487,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,
2488,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Feed N content (g N/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2489,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Feed available energy (kJ/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2490,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Feed digestible energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2491,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Feed metabolizable energy (kJ/ kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2492,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Feed,Feed Ei (kg CO2-eq/kg DM),NA,NA,NA,Increased by 50% of difference with 90th%ile in each region or agro-ecological zone
2493,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Sow,Herd,Reduce age at first sowing,NA,NA,NA,
2494,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,piglet,Herd,Reduced weaning age,NA,NA,NA,
2495,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Female piglet,Herd,Mortality rate (%),NA,NA,NA,
2496,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Male piglet,Herd,Mortality rate (%),NA,NA,NA,
2497,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Replacement,Herd,Mortality rate (%),NA,NA,NA,
2498,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Fattening,Herd,Mortality rate (%),NA,NA,NA,
2499,High potential,ASIA,S.Asia,SAS,Pigs,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2500,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2501,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2502,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
2503,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Herd,Herd,Increase female to male ratio,NA,NA,NA,
2504,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2505,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2506,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2507,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Arid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2508,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2509,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2510,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
2511,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Herd,Herd,Increase female to male ratio,NA,NA,NA,
2512,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2513,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2514,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2515,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2516,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Milk cows,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2517,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2518,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Herd,Herd,Reduce replacement rate (%),NA,NA,NA,
2519,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Herd,Herd,Increase female to male ratio,NA,NA,NA,
2520,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2521,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2522,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2523,High potential,ASIA,S.E.Asia,SEA,Mixed dairy,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2524,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2525,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2526,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2527,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2528,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2529,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Arid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2530,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2531,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2532,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2533,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2534,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2535,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2536,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Humid,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2537,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2538,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Milk cows,Herd,Reduce age at first calving,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2539,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Herd,Herd,Increased fertility rate (%),NA,NA,NA,
2540,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Female calves,Herd,Mortality rate (%),NA,NA,NA,
2541,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Male calves,Herd,Mortality rate (%),NA,NA,NA,
2542,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Non-calf,Herd,Mortality rate (%),NA,NA,NA,
2543,High potential,ASIA,S.E.Asia,SEA,Specialised beef,Temperate,Herd,Manure,Adoption of anaerobic digesters (%),NA,NA,NA,
2544,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2545,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2546,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
2547,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
2548,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Male lambs,Herd,Mortality rate (%),NA,NA,NA,
2549,High potential,ASIA,S.E.Asia,SEA,Sheep,Arid,Non-lamb,Herd,Mortality rate (%),NA,NA,NA,
2550,High potential,ASIA,S.E.Asia,SEA,Sheep,Humid,Herd,Feed,Increase average Digestible Energy (%),NA,NA,NA,DE scenario is 1-3% improvement per pixel
2551,High potential,ASIA,S.E.Asia,SEA,Sheep,Humid,Sheep,Herd,Reduce age at first lambing,NA,NA,NA,Assumed 1% increase in digestibility will result in 4% decrease in age at first calving
2552,High potential,ASIA,S.E.Asia,SEA,Sheep,Humid,Sheep,Herd,Increased fertility rate (%),NA,NA,NA,
2553,High potential,ASIA,S.E.Asia,SEA,Sheep,Humid,Female lambs,Herd,Mortality rate (%),NA,NA,NA,
